Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
THE CENTRAL,EU TONG SEN STREET,Office,"1,680,000",645.84,"2,601",May-22,Strata,60,"28,000",99 yrs lease commencing from 2001,01,21 to 25
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,600,000","2,346.55","1,960",May-22,Strata,218,"21,101",99 yrs lease commencing from 1980,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"3,404,800","1,216.33","2,799",May-22,Strata,113,"30,131",99 yrs lease commencing from 2001,01,21 to 25
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"828,000",484.38,"1,709",May-22,Strata,45,"18,400",99 yrs lease commencing from 1968,01,01 to 05
PS100,PECK SEAH STREET,Office,"1,320,000",516.67,"2,555",May-22,Strata,48,"27,500",99 yrs lease commencing from 2011,02,06 to 10
EON SHENTON,SHENTON WAY,Office,"4,100,000","1,765.3","2,323",May-22,Strata,164,"25,000",99 yrs lease commencing from 2011,02,06 to 10
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"523,000",398.27,"1,313",May-22,Strata,37,"14,135",99 yrs lease commencing from 1969,03,11 to 15
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"9,176,310","3,336.84","2,750",Apr-22,Strata,310,"29,601",99 yrs lease commencing from 1989,01,16 to 20
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"360,000",226.04,"1,593",Apr-22,Strata,21,"17,143",99 yrs lease commencing from 1980,03,B1 to B5
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"13,346,320","4,068.79","3,280",Apr-22,Strata,378,"35,308",99 yrs lease commencing from 1989,01,26 to 30
HAVELOCK2,HAVELOCK ROAD,Office,"1,040,000",635.08,"1,638",Apr-22,Strata,59,"17,627",99 yrs lease commencing from 1983,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"2,750,000",882.65,"3,116",Apr-22,Strata,82,"33,537",99 yrs lease commencing from 2001,01,16 to 20
PLUS,CECIL STREET,Office,"7,983,040","2,626.42","3,040",Apr-22,Strata,244,"32,717",99 yrs lease commencing from 1989,01,06 to 10
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"4,511,100","1,367.03","3,300",Apr-22,Strata,127,"35,520",99 yrs lease commencing from 1989,01,16 to 20
MERCHANTS BUILDING,SOUTH BRIDGE ROAD,Office,"20,400,000","5,435.82","3,753",Apr-22,Strata,505,"40,396",Freehold,01,06 to 10
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"11,000,000","3,498.3","3,144",Apr-22,Strata,325,"33,846",99 yrs lease commencing from 1989,01,21 to 25
PLUS,CECIL STREET,Office,"3,886,670","1,270.15","3,060",Apr-22,Strata,118,"32,938",99 yrs lease commencing from 1989,01,06 to 10
SBF CENTER,ROBINSON ROAD,Office,"1,920,000",592.02,"3,243",Apr-22,Strata,55,"34,909",99 yrs lease commencing from 2011,01,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"3,050,000","1,453.14","2,099",Mar-22,Strata,135,"22,593",99 yrs lease commencing from 1970,02,16 to 20
SBF CENTER,ROBINSON ROAD,Office,"2,134,400",667.37,"3,198",Mar-22,Strata,62,"34,426",99 yrs lease commencing from 2011,01,21 to 25
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,790,000","1,054.87","1,697",Mar-22,Strata,98,"18,265",99 yrs lease commencing from 1980,01,16 to 20
FOOK HAI BUILDING,SOUTH BRIDGE ROAD,Office,"345,000",193.75,"1,781",Mar-22,Strata,18,"19,167",99 yrs lease commencing from 1972,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"2,410,000",871.88,"2,764",Mar-22,Strata,81,"29,753",99 yrs lease commencing from 2001,01,06 to 10
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"840,000",667.37,"1,259",Mar-22,Strata,62,"13,548",99 yrs lease commencing from 1969,03,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,831,500",990.29,"1,849",Feb-22,Strata,92,"19,908",99 yrs lease commencing from 1970,02,26 to 30
SHENTON HOUSE,SHENTON WAY,Office,"1,158,000",559.73,"2,069",Feb-22,Strata,52,"22,269",99 yrs lease commencing from 1969,01,11 to 15
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,450,000","2,486.48","1,790",Feb-22,Strata,231,"19,264",99 yrs lease commencing from 1980,01,21 to 25
THE CENTRAL,EU TONG SEN STREET,Office,"2,280,000",925.7,"2,463",Jan-22,Strata,86,"26,512",99 yrs lease commencing from 2001,01,16 to 20
SHENTON HOUSE,SHENTON WAY,Office,"2,280,000","1,140.98","1,998",Jan-22,Strata,106,"21,509",99 yrs lease commencing from 1969,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,860,000",742.72,"2,504",Jan-22,Strata,69,"26,957",99 yrs lease commencing from 2001,01,06 to 10
PS100,PECK SEAH STREET,Office,"1,320,000",516.67,"2,555",Jan-22,Strata,48,"27,500",99 yrs lease commencing from 2011,02,06 to 10
CROSS STREET EXCHANGE,CROSS STREET,Office,"810,800,000","150,761.66","5,378",Jan-22,Land,"14,006.1","57,889",99 yrs lease commencing from 1997,01,-
PRUDENTIAL TOWER,CECIL STREET,Office,"11,580,000","3,552.12","3,260",Jan-22,Strata,330,"35,091",99 yrs lease commencing from 1996,01,21 to 25
PIL BUILDING,CECIL STREET,Office,"323,800,000","19,535.58","16,575",Jan-22,Land,"1,814.9","178,412",99 yrs lease commencing from 1977,01,-
SAMSUNG HUB,CHURCH STREET,Office,"16,100,000","3,875.04","4,155",Jan-22,Strata,360,"44,722",999 yrs lease commencing from 1827,01,11 to 15
EON SHENTON,SHENTON WAY,Office,"4,311,608","1,700.71","2,535",Jan-22,Strata,158,"27,289",99 yrs lease commencing from 2011,02,16 to 20
SHENTON HOUSE,SHENTON WAY,Office,"2,373,000","1,356.26","1,750",Jan-22,Strata,126,"18,833",99 yrs lease commencing from 1969,01,11 to 15
OXLEY TOWER,ROBINSON ROAD,Office,"3,700,000","1,162.51","3,183",Jan-22,Strata,108,"34,259",Freehold,01,16 to 20
SHENTON HOUSE,SHENTON WAY,Office,"2,435,000","1,356.26","1,795",Jan-22,Strata,126,"19,325",99 yrs lease commencing from 1969,01,06 to 10
SBF CENTER,ROBINSON ROAD,Office,"2,447,250",753.48,"3,248",Dec-21,Strata,70,"34,961",99 yrs lease commencing from 2011,01,21 to 25
SHENTON HOUSE,SHENTON WAY,Office,"2,700,000","1,506.96","1,792",Dec-21,Strata,140,"19,286",99 yrs lease commencing from 1969,01,21 to 25
THE CENTRAL,EU TONG SEN STREET,Office,"1,630,000",645.84,"2,524",Dec-21,Strata,60,"27,167",99 yrs lease commencing from 2001,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,808,000",968.76,"1,866",Dec-21,Strata,90,"20,089",99 yrs lease commencing from 1970,02,16 to 20
EON SHENTON,SHENTON WAY,Office,"2,700,000","1,033.34","2,613",Dec-21,Strata,96,"28,125",99 yrs lease commencing from 2011,02,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"13,700,000","7,071.95","1,937",Dec-21,Strata,657,"20,852",99 yrs lease commencing from 1970,02,31 to 35
PS100,PECK SEAH STREET,Office,"1,068,000",419.8,"2,544",Dec-21,Strata,39,"27,385",99 yrs lease commencing from 2011,02,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,880,000",936.47,"2,008",Dec-21,Strata,87,"21,609",99 yrs lease commencing from 1970,02,21 to 25
ROBINSON 112,ROBINSON ROAD,Office,"269,699,625","9,794.16","27,537",Dec-21,Land,909.9,"296,406",Freehold,01,-
THE CENTRAL,EU TONG SEN STREET,Office,"3,388,000","1,216.33","2,785",Dec-21,Strata,113,"29,982",99 yrs lease commencing from 2001,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"1,328,000",635.08,"2,091",Dec-21,Strata,59,"22,508",99 yrs lease commencing from 2001,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,408,888",635.08,"2,218",Dec-21,Strata,59,"23,879",99 yrs lease commencing from 2001,01,01 to 05
FOOK HAI BUILDING,SOUTH BRIDGE ROAD,Office,"1,530,000","1,259.39","1,215",Dec-21,Strata,117,"13,077",99 yrs lease commencing from 1972,01,01 to 05
CENTRAL SQUARE,HAVELOCK ROAD,Office,"315,000,000","67,147.98","4,691",Dec-21,Land,"6,238.2","50,495",99 yrs lease commencing from 1995,01,-
THE CENTRAL,EU TONG SEN STREET,Office,"1,800,000",645.84,"2,787",Nov-21,Strata,60,"30,000",99 yrs lease commencing from 2001,01,16 to 20
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"4,247,450","1,614.6","2,631",Nov-21,Strata,150,"28,316",99 yrs lease commencing from 1989,01,06 to 10
SBF CENTER,ROBINSON ROAD,Office,"2,080,000",667.37,"3,117",Nov-21,Strata,62,"33,548",99 yrs lease commencing from 2011,01,16 to 20
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"820,000",667.37,"1,229",Nov-21,Strata,62,"13,226",99 yrs lease commencing from 1969,03,06 to 10
ONE GEORGE STREET,GEORGE STREET,Office,"1,281,488,125","60,242.88","21,272",Nov-21,Land,"5,596.7","228,972",99 yrs lease commencing from 2003,01,-
PS100,PECK SEAH STREET,Office,"1,030,000",419.8,"2,454",Nov-21,Strata,39,"26,410",99 yrs lease commencing from 2011,02,11 to 15
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"16,000,000","4,833.04","3,311",Nov-21,Strata,449,"35,635",99 yrs lease commencing from 1989,01,36 to 40
THE CENTRAL,EU TONG SEN STREET,Office,"1,450,000",635.08,"2,283",Nov-21,Strata,59,"24,576",99 yrs lease commencing from 2001,01,06 to 10
SHENTON HOUSE,SHENTON WAY,Office,"1,075,200",559.73,"1,921",Nov-21,Strata,52,"20,677",99 yrs lease commencing from 1969,01,11 to 15
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,328,000",742.72,"1,788",Nov-21,Strata,69,"19,246",99 yrs lease commencing from 1980,01,11 to 15
CROWN AT ROBINSON,ROBINSON ROAD,Office,"257,500,000","70,676.42","3,643",Nov-21,Strata,"6,566","39,217",Freehold,01,16 to 20
FOOK HAI BUILDING,SOUTH BRIDGE ROAD,Office,"900,000",807.3,"1,115",Oct-21,Strata,75,"12,000",99 yrs lease commencing from 1972,01,06 to 10
SOUTHPOINT,CANTONMENT ROAD,Office,"16,000,000","8,019.18","1,995",Oct-21,Strata,745,"21,477",Freehold,02,06 to 10
FOOK HAI BUILDING,SOUTH BRIDGE ROAD,Office,"410,000",301.39,"1,360",Oct-21,Strata,28,"14,643",99 yrs lease commencing from 1972,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,530,000",613.55,"2,494",Oct-21,Strata,57,"26,842",99 yrs lease commencing from 2001,01,06 to 10
SBF CENTER,ROBINSON ROAD,Office,"2,280,000",753.48,"3,026",Oct-21,Strata,70,"32,571",99 yrs lease commencing from 2011,01,16 to 20
SHENTON HOUSE,SHENTON WAY,Office,"1,000,000",559.73,"1,787",Oct-21,Strata,52,"19,231",99 yrs lease commencing from 1969,01,16 to 20
PS100,PECK SEAH STREET,Office,"1,320,000",516.67,"2,555",Oct-21,Strata,48,"27,500",99 yrs lease commencing from 2011,02,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,628,000",635.08,"2,563",Oct-21,Strata,59,"27,593",99 yrs lease commencing from 2001,01,01 to 05
SBF CENTER,ROBINSON ROAD,Office,"2,560,200",753.48,"3,398",Oct-21,Strata,70,"36,574",99 yrs lease commencing from 2011,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"4,501,600","1,323.97","3,400",Oct-21,Strata,123,"36,598",99 yrs lease commencing from 2011,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,305,200",678.13,"3,399",Oct-21,Strata,63,"36,590",99 yrs lease commencing from 2011,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,020,000",624.31,"3,236",Oct-21,Strata,58,"34,828",99 yrs lease commencing from 2011,01,21 to 25
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"10,002,700","4,348.66","2,300",Oct-21,Strata,404,"24,759",99 yrs lease commencing from 1989,01,06 to 10
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"16,166,700","7,028.89","2,300",Oct-21,Strata,653,"24,758",99 yrs lease commencing from 1989,01,06 to 10
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"6,906,900","3,003.16","2,300",Oct-21,Strata,279,"24,756",99 yrs lease commencing from 1989,01,06 to 10
SHENTON HOUSE,SHENTON WAY,Office,"7,398,888","4,746.92","1,559",Oct-21,Strata,441,"16,778",99 yrs lease commencing from 1969,01,21 to 25
PLUS,CECIL STREET,Office,"1,360,000",484.38,"2,808",Sep-21,Strata,45,"30,222",99 yrs lease commencing from 1989,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"5,088,684","1,668.42","3,050",Sep-21,Strata,155,"32,830",99 yrs lease commencing from 2001,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"2,790,026",871.88,"3,200",Sep-21,Strata,81,"34,445",99 yrs lease commencing from 2001,01,16 to 20
PEOPLE'S PARK CENTRE,UPPER CROSS STREET,Office,"1,000,000",602.78,"1,659",Sep-21,Strata,56,"17,857",99 yrs lease commencing from 1970,01,06 to 10
CROWN AT ROBINSON,ROBINSON ROAD,Office,"2,030,000",592.02,"3,429",Sep-21,Strata,55,"36,909",Freehold,01,06 to 10
THE OCTAGON,CECIL STREET,Office,"15,472,500","6,189.3","2,500",Sep-21,Strata,575,"26,909",Freehold,01,06 to 10
SHENTON HOUSE,SHENTON WAY,Office,"1,050,000",559.73,"1,876",Aug-21,Strata,52,"20,192",99 yrs lease commencing from 1969,01,11 to 15
PLUS,CECIL STREET,Office,"11,900,000","3,573.65","3,330",Aug-21,Strata,332,"35,843",99 yrs lease commencing from 1989,01,21 to 25
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"850,000",484.38,"1,755",Aug-21,Strata,45,"18,889",99 yrs lease commencing from 1968,01,01 to 05
HAVELOCK2,HAVELOCK ROAD,Office,"1,125,000",624.31,"1,802",Aug-21,Strata,58,"19,397",99 yrs lease commencing from 1983,01,06 to 10
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"606,375",495.14,"1,225",Aug-21,Strata,46,"13,182",99 yrs lease commencing from 1969,03,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,700,000",645.84,"2,632",Aug-21,Strata,60,"28,333",99 yrs lease commencing from 2001,01,21 to 25
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"10,520,000","3,078.5","3,417",Aug-21,Strata,286,"36,783",99 yrs lease commencing from 1989,01,36 to 40
REGENCY SUITES,KIM TIAN ROAD,Office,"1,610,000","1,065.64","1,511",Jul-21,Strata,99,"16,263",Freehold,03,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"2,070,000",925.7,"2,236",Jul-21,Strata,86,"24,070",99 yrs lease commencing from 2001,01,21 to 25
INTERNATIONAL PLAZA,ANSON ROAD,Office,"4,714,000","2,357.32","2,000",Jul-21,Strata,219,"21,525",99 yrs lease commencing from 1970,02,16 to 20
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,800,000","1,054.87","1,706",Jul-21,Strata,98,"18,367",99 yrs lease commencing from 1980,01,11 to 15
GB BUILDING,CECIL STREET,Office,"25,480,000","13,067.5","1,950",Jul-21,Strata,"1,214","20,988",99 yrs lease commencing from 1982,01,01 to 05
GB BUILDING,CECIL STREET,Office,"18,000,001","12,593.88","1,429",Jul-21,Strata,"1,170","15,385",99 yrs lease commencing from 1982,01,01 to 05
GB BUILDING,CECIL STREET,Office,"8,580,000","5,425.06","1,582",Jul-21,Strata,504,"17,024",99 yrs lease commencing from 1982,01,06 to 10
